from,to,round,label
Honest_132,Sybil_38,37,Honest
Honest_133,Honest_2,37,Honest
Honest_134,Honest_1,37,Honest
Honest_135,Smart_17,37,Honest
Honest_136,Honest_79,37,Honest
Honest_137,Honest_135,37,Honest
Honest_138,Honest_21,37,Honest
Honest_139,Sybil_24,37,Honest
Smart_0,Smart_10,37,SmartCollusion
Smart_1,Honest_86,37,SmartCollusion
Smart_2,Honest_53,37,SmartCollusion
Smart_3,Honest_104,37,SmartCollusion
Smart_4,Honest_65,37,SmartCollusion
Smart_5,Smart_4,37,SmartCollusion
Smart_6,Honest_138,37,SmartCollusion
Smart_7,Honest_124,37,SmartCollusion
Smart_8,Smart_0,37,SmartCollusion
Smart_9,Honest_110,37,SmartCollusion
Smart_10,Honest_12,37,SmartCollusion
Smart_11,Smart_17,37,SmartCollusion
Smart_12,Honest_95,37,SmartCollusion
Smart_13,Smart_16,37,SmartCollusion
Smart_14,Smart_16,37,SmartCollusion
Smart_15,Smart_6,37,SmartCollusion
Smart_16,Smart_17,37,SmartCollusion
Smart_17,Honest_5,37,SmartCollusion
Smart_18,Honest_63,37,SmartCollusion
Smart_19,Smart_5,37,SmartCollusion
Honest_0,Honest_85,38,Honest
Honest_1,Honest_60,38,Honest
Honest_2,Honest_21,38,Honest
Honest_3,Sybil_23,38,Honest
Honest_4,Honest_74,38,Honest
Honest_5,Sybil_35,38,Honest
Honest_6,Honest_131,38,Honest
Honest_7,Smart_4,38,Honest
Honest_8,Honest_37,38,Honest
Honest_9,Honest_59,38,Honest
Honest_10,Honest_64,38,Honest
Honest_11,Honest_25,38,Honest
Honest_12,Honest_73,38,Honest
Honest_13,Honest_23,38,Honest
Honest_14,Smart_12,38,Honest
Honest_15,Honest_92,38,Honest
Honest_16,Honest_97,38,Honest
Honest_17,Honest_11,38,Honest
Honest_18,Honest_47,38,Honest
Honest_19,Sybil_19,38,Honest
Honest_20,Honest_123,38,Honest
Honest_21,Honest_131,38,Honest
Honest_22,Smart_6,38,Honest
Honest_23,Honest_61,38,Honest
Honest_24,Honest_79,38,Honest
Honest_25,Honest_56,38,Honest
Honest_26,Sybil_36,38,Honest
Honest_27,Sybil_5,38,Honest
Honest_28,Sybil_18,38,Honest
Honest_29,Honest_85,38,Honest
Honest_30,Honest_79,38,Honest
Honest_31,Honest_76,38,Honest
Honest_32,Smart_17,38,Honest
Honest_33,Smart_7,38,Honest
Honest_34,Sybil_20,38,Honest
Honest_35,Sybil_28,38,Honest
Honest_36,Smart_13,38,Honest
Honest_37,Honest_15,38,Honest
Honest_38,Honest_45,38,Honest
Honest_39,Honest_109,38,Honest
Honest_40,Sybil_29,38,Honest
Honest_41,Smart_12,38,Honest
Honest_42,Honest_1,38,Honest
Honest_43,Honest_127,38,Honest
Honest_44,Honest_130,38,Honest
Honest_45,Honest_98,38,Honest
Honest_46,Honest_5,38,Honest
Honest_47,Honest_31,38,Honest
Honest_48,Smart_12,38,Honest
Honest_49,Honest_47,38,Honest
Honest_50,Sybil_25,38,Honest
Honest_51,Honest_137,38,Honest
Honest_52,Honest_17,38,Honest
Honest_53,Honest_97,38,Honest
Honest_54,Honest_116,38,Honest
Honest_55,Honest_121,38,Honest
Honest_56,Honest_44,38,Honest
Honest_57,Honest_83,38,Honest
Honest_58,Smart_3,38,Honest
Honest_59,Honest_118,38,Honest
Honest_60,Honest_64,38,Honest
Honest_61,Sybil_33,38,Honest
Honest_62,Honest_65,38,Honest
Honest_63,Honest_86,38,Honest
Honest_64,Honest_85,38,Honest
Honest_65,Honest_136,38,Honest
Honest_66,Honest_76,38,Honest
Honest_67,Honest_50,38,Honest
Honest_68,Honest_132,38,Honest
Honest_69,Honest_90,38,Honest
Honest_70,Honest_138,38,Honest
Honest_71,Smart_4,38,Honest
Honest_72,Honest_27,38,Honest
Honest_73,Sybil_27,38,Honest
Honest_74,Honest_66,38,Honest
Honest_75,Sybil_7,38,Honest
Honest_76,Honest_111,38,Honest
Honest_77,Honest_132,38,Honest
Honest_78,Sybil_11,38,Honest
Honest_79,Honest_1,38,Honest
Honest_80,Smart_11,38,Honest
Honest_81,Smart_18,38,Honest
Honest_82,Honest_95,38,Honest
Honest_83,Honest_136,38,Honest
Honest_84,Sybil_4,38,Honest
Honest_85,Honest_129,38,Honest
Honest_86,Honest_22,38,Honest
Honest_87,Honest_104,38,Honest
Honest_88,Honest_91,38,Honest
Honest_89,Honest_62,38,Honest
Honest_90,Honest_111,38,Honest
Honest_91,Honest_79,38,Honest
Honest_92,Honest_35,38,Honest
Honest_93,Honest_1,38,Honest
Honest_94,Honest_73,38,Honest
Honest_95,Honest_25,38,Honest
Honest_96,Sybil_26,38,Honest
Honest_97,Honest_3,38,Honest
Honest_98,Honest_53,38,Honest
Honest_99,Honest_128,38,Honest
Honest_100,Honest_46,38,Honest
Honest_101,Sybil_9,38,Honest
Honest_102,Honest_21,38,Honest
Honest_103,Honest_77,38,Honest
Honest_104,Smart_2,38,Honest
Honest_105,Honest_120,38,Honest
Honest_106,Sybil_29,38,Honest
Honest_107,Honest_65,38,Honest
Honest_108,Honest_48,38,Honest
Honest_109,Honest_28,38,Honest
Honest_110,Honest_127,38,Honest
Honest_111,Sybil_35,38,Honest
Honest_112,Sybil_26,38,Honest
Honest_113,Sybil_3,38,Honest
Honest_114,Honest_65,38,Honest
Honest_115,Honest_121,38,Honest
Honest_116,Honest_91,38,Honest
Honest_117,Honest_7,38,Honest
Honest_118,Honest_101,38,Honest
Honest_119,Smart_7,38,Honest
Honest_120,Honest_93,38,Honest
Honest_121,Honest_93,38,Honest
Honest_122,Honest_87,38,Honest
Honest_123,Honest_29,38,Honest
Honest_124,Honest_128,38,Honest
Honest_125,Sybil_39,38,Honest
Honest_126,Honest_88,38,Honest
Honest_127,Honest_38,38,Honest
Honest_128,Sybil_10,38,Honest
Honest_129,Honest_113,38,Honest
Honest_130,Honest_77,38,Honest
Honest_131,Honest_53,38,Honest
Honest_132,Smart_0,38,Honest
Honest_133,Honest_64,38,Honest
Honest_134,Honest_52,38,Honest
Honest_135,Honest_52,38,Honest
Honest_136,Sybil_5,38,Honest
Honest_137,Honest_7,38,Honest
Honest_138,Honest_85,38,Honest
Honest_139,Sybil_5,38,Honest
Smart_0,Honest_69,38,SmartCollusion
Smart_1,Honest_116,38,SmartCollusion
Smart_2,Honest_9,38,SmartCollusion
Smart_3,Honest_54,38,SmartCollusion
Smart_4,Honest_8,38,SmartCollusion
Smart_5,Smart_3,38,SmartCollusion
Smart_6,Smart_12,38,SmartCollusion
Smart_7,Smart_9,38,SmartCollusion
Smart_8,Honest_124,38,SmartCollusion
Smart_9,Smart_10,38,SmartCollusion
Smart_10,Smart_3,38,SmartCollusion
Smart_11,Smart_6,38,SmartCollusion
Smart_12,Honest_117,38,SmartCollusion
Smart_13,Smart_0,38,SmartCollusion
Smart_14,Honest_89,38,SmartCollusion
Smart_15,Smart_18,38,SmartCollusion
Smart_16,Smart_12,38,SmartCollusion
Smart_17,Honest_46,38,SmartCollusion
Smart_18,Smart_6,38,SmartCollusion
Smart_19,Honest_91,38,SmartCollusion
Honest_0,Honest_111,39,Honest
Honest_1,Sybil_33,39,Honest
Honest_2,Honest_96,39,Honest
Honest_3,Sybil_13,39,Honest
Honest_4,Sybil_36,39,Honest
Honest_5,Honest_127,39,Honest
Honest_6,Honest_42,39,Honest
Honest_7,Honest_76,39,Honest
Honest_8,Sybil_32,39,Honest
Honest_9,Honest_131,39,Honest
Honest_10,Honest_77,39,Honest
Honest_11,Honest_68,39,Honest
Honest_12,Honest_107,39,Honest
Honest_13,Honest_64,39,Honest
Honest_14,Honest_136,39,Honest
Honest_15,Honest_17,39,Honest
Honest_16,Honest_64,39,Honest
Honest_17,Honest_64,39,Honest
Honest_18,Sybil_23,39,Honest
Honest_19,Honest_125,39,Honest
Honest_20,Honest_106,39,Honest
Honest_21,Honest_17,39,Honest
Honest_22,Honest_118,39,Honest
Honest_23,Honest_117,39,Honest
Honest_24,Sybil_29,39,Honest
Honest_25,Sybil_7,39,Honest
Honest_26,Sybil_24,39,Honest
Honest_27,Honest_124,39,Honest
Honest_28,Honest_84,39,Honest
Honest_29,Honest_41,39,Honest
Honest_30,Honest_55,39,Honest
Honest_31,Smart_4,39,Honest
Honest_32,Sybil_29,39,Honest
Honest_33,Honest_127,39,Honest
Honest_34,Honest_139,39,Honest
Honest_35,Sybil_21,39,Honest
Honest_36,Honest_88,39,Honest
Honest_37,Honest_9,39,Honest
Honest_38,Honest_97,39,Honest
Honest_39,Honest_106,39,Honest
Honest_40,Honest_14,39,Honest
Honest_41,Honest_19,39,Honest
Honest_42,Honest_80,39,Honest
Honest_43,Smart_19,39,Honest
Honest_44,Honest_35,39,Honest
Honest_45,Smart_7,39,Honest
Honest_46,Sybil_25,39,Honest
Honest_47,Honest_55,39,Honest
Honest_48,Honest_111,39,Honest
Honest_49,Honest_78,39,Honest
Honest_50,Honest_105,39,Honest
Honest_51,Honest_27,39,Honest
Honest_52,Honest_85,39,Honest
Honest_53,Honest_107,39,Honest
Honest_54,Sybil_10,39,Honest
Honest_55,Honest_44,39,Honest
Honest_56,Honest_44,39,Honest
Honest_57,Sybil_8,39,Honest
Honest_58,Smart_1,39,Honest
Honest_59,Honest_72,39,Honest
Honest_60,Honest_92,39,Honest
Honest_61,Honest_62,39,Honest
Honest_62,Honest_36,39,Honest
Honest_63,Honest_19,39,Honest
Honest_64,Honest_5,39,Honest
Honest_65,Honest_5,39,Honest
Honest_66,Honest_29,39,Honest
Honest_67,Honest_11,39,Honest
Honest_68,Honest_28,39,Honest
Honest_69,Sybil_32,39,Honest
Honest_70,Sybil_23,39,Honest
Honest_71,Honest_25,39,Honest
Honest_72,Honest_121,39,Honest
Honest_73,Sybil_37,39,Honest
Honest_74,Honest_89,39,Honest
Honest_75,Honest_44,39,Honest
Honest_76,Sybil_26,39,Honest
Honest_77,Honest_114,39,Honest
Honest_78,Honest_70,39,Honest
Honest_79,Sybil_5,39,Honest
Honest_80,Honest_14,39,Honest
Honest_81,Sybil_36,39,Honest
Honest_82,Smart_2,39,Honest
Honest_83,Sybil_15,39,Honest
Honest_84,Smart_19,39,Honest
Honest_85,Honest_5,39,Honest
Honest_86,Honest_67,39,Honest
Honest_87,Honest_17,39,Honest
Honest_88,Honest_57,39,Honest
Honest_89,Honest_107,39,Honest
Honest_90,Honest_27,39,Honest
Honest_91,Honest_11,39,Honest
Honest_92,Sybil_12,39,Honest
Honest_93,Honest_35,39,Honest
Honest_94,Smart_5,39,Honest
Honest_95,Honest_56,39,Honest
Honest_96,Honest_87,39,Honest
Honest_97,Honest_41,39,Honest
Honest_98,Sybil_27,39,Honest
Honest_99,Sybil_5,39,Honest
Honest_100,Honest_24,39,Honest
Honest_101,Sybil_9,39,Honest
Honest_102,Sybil_5,39,Honest
Honest_103,Honest_110,39,Honest
Honest_104,Honest_114,39,Honest
Honest_105,Sybil_3,39,Honest
Honest_106,Smart_19,39,Honest
Honest_107,Honest_129,39,Honest
Honest_108,Honest_100,39,Honest
Honest_109,Honest_37,39,Honest
Honest_110,Honest_99,39,Honest
Honest_111,Honest_61,39,Honest
Honest_112,Honest_40,39,Honest
Honest_113,Honest_14,39,Honest
Honest_114,Honest_40,39,Honest
Honest_115,Honest_16,39,Honest
Honest_116,Honest_26,39,Honest
Honest_117,Honest_38,39,Honest
Honest_118,Honest_50,39,Honest
Honest_119,Honest_138,39,Honest
Honest_120,Sybil_30,39,Honest
Honest_121,Honest_43,39,Honest
Honest_122,Honest_131,39,Honest
Honest_123,Honest_103,39,Honest
Honest_124,Honest_42,39,Honest
Honest_125,Sybil_29,39,Honest
Honest_126,Honest_18,39,Honest
Honest_127,Honest_80,39,Honest
Honest_128,Honest_47,39,Honest
Honest_129,Smart_16,39,Honest
Honest_130,Honest_124,39,Honest
Honest_131,Honest_32,39,Honest
Honest_132,Honest_12,39,Honest
Honest_133,Smart_17,39,Honest
Honest_134,Honest_32,39,Honest
Honest_135,Honest_33,39,Honest
Honest_136,Honest_3,39,Honest
Honest_137,Honest_0,39,Honest
Honest_138,Honest_108,39,Honest
Honest_139,Honest_33,39,Honest
Smart_0,Smart_12,39,SmartCollusion
Smart_1,Honest_63,39,SmartCollusion
Smart_2,Smart_17,39,SmartCollusion
Smart_3,Smart_15,39,SmartCollusion
Smart_4,Honest_128,39,SmartCollusion
Smart_5,Honest_105,39,SmartCollusion
Smart_6,Honest_18,39,SmartCollusion
Smart_7,Smart_13,39,SmartCollusion
Smart_8,Smart_14,39,SmartCollusion
Smart_9,Smart_19,39,SmartCollusion
Smart_11,Honest_83,39,SmartCollusion
Smart_12,Smart_13,39,SmartCollusion
Smart_13,Honest_74,39,SmartCollusion
Smart_14,Smart_5,39,SmartCollusion
Smart_15,Honest_41,39,SmartCollusion
Smart_16,Honest_127,39,SmartCollusion
Smart_17,Honest_35,39,SmartCollusion
Smart_18,Honest_70,39,SmartCollusion
Smart_19,Honest_128,39,SmartCollusion
Honest_0,Sybil_3,40,Honest
Honest_1,Smart_15,40,Honest
Honest_2,Honest_11,40,Honest
Honest_3,Honest_40,40,Honest
Honest_4,Sybil_4,40,Honest
Honest_5,Honest_120,40,Honest
Honest_6,Sybil_7,40,Honest
Honest_7,Sybil_15,40,Honest
Honest_8,Honest_54,40,Honest
Honest_9,Sybil_22,40,Honest
Honest_10,Sybil_2,40,Honest
Honest_11,Honest_40,40,Honest
Honest_12,Honest_31,40,Honest
Honest_13,Honest_6,40,Honest
Honest_14,Honest_41,40,Honest
Honest_15,Honest_54,40,Honest
Honest_16,Sybil_23,40,Honest
Honest_17,Honest_101,40,Honest
Honest_18,Honest_90,40,Honest
Honest_19,Honest_21,40,Honest
Honest_20,Honest_98,40,Honest
Honest_21,Smart_9,40,Honest
Honest_22,Honest_13,40,Honest
Honest_23,Sybil_31,40,Honest
Honest_24,Honest_91,40,Honest
Honest_25,Honest_0,40,Honest
Honest_26,Honest_33,40,Honest
Honest_27,Honest_122,40,Honest
Honest_28,Honest_96,40,Honest
Honest_29,Smart_18,40,Honest
Honest_30,Sybil_9,40,Honest
Honest_31,Sybil_36,40,Honest
Honest_32,Honest_120,40,Honest
Honest_33,Sybil_1,40,Honest
Honest_34,Sybil_28,40,Honest
Honest_35,Honest_8,40,Honest
Honest_36,Honest_108,40,Honest
Honest_37,Honest_135,40,Honest
Honest_38,Smart_2,40,Honest
Honest_39,Honest_47,40,Honest
Honest_40,Sybil_11,40,Honest
Honest_41,Honest_82,40,Honest
Honest_42,Honest_100,40,Honest
Honest_43,Honest_88,40,Honest
Honest_44,Honest_121,40,Honest
Honest_45,Honest_111,40,Honest
Honest_46,Honest_55,40,Honest
Honest_47,Honest_124,40,Honest
Honest_48,Honest_1,40,Honest
Honest_49,Honest_25,40,Honest
Honest_50,Sybil_32,40,Honest
Honest_51,Honest_112,40,Honest
Honest_52,Honest_11,40,Honest
Honest_53,Honest_116,40,Honest
Honest_54,Honest_27,40,Honest
Honest_55,Honest_52,40,Honest
Honest_56,Honest_98,40,Honest
Honest_57,Honest_133,40,Honest
Honest_58,Sybil_33,40,Honest
Honest_59,Smart_0,40,Honest
Honest_60,Sybil_27,40,Honest
Honest_61,Sybil_14,40,Honest
Honest_62,Honest_139,40,Honest
Honest_63,Honest_91,40,Honest
Honest_64,Honest_118,40,Honest
Honest_65,Sybil_23,40,Honest
Honest_66,Honest_0,40,Honest
Honest_67,Smart_19,40,Honest
Honest_68,Sybil_6,40,Honest
Honest_69,Honest_99,40,Honest
Honest_70,Honest_65,40,Honest
Honest_71,Honest_113,40,Honest
Honest_72,Honest_33,40,Honest
Honest_74,Smart_2,40,Honest
Honest_75,Honest_122,40,Honest
Honest_76,Honest_81,40,Honest
Honest_77,Smart_16,40,Honest
Honest_78,Honest_86,40,Honest
Honest_79,Smart_2,40,Honest
Honest_80,Honest_78,40,Honest
Honest_81,Honest_13,40,Honest
Honest_82,Honest_67,40,Honest
Honest_83,Honest_135,40,Honest
Honest_84,Honest_68,40,Honest
Honest_85,Honest_74,40,Honest
Honest_86,Smart_14,40,Honest
Honest_87,Honest_118,40,Honest
Honest_88,Honest_75,40,Honest
Honest_89,Smart_13,40,Honest
Honest_90,Honest_81,40,Honest
Honest_91,Smart_4,40,Honest
Honest_92,Honest_38,40,Honest
Honest_93,Honest_130,40,Honest
Honest_94,Smart_16,40,Honest
Honest_95,Sybil_27,40,Honest
Honest_96,Sybil_1,40,Honest
Honest_97,Honest_1,40,Honest
Honest_98,Honest_76,40,Honest
Honest_99,Sybil_38,40,Honest
Honest_100,Sybil_24,40,Honest
Honest_101,Sybil_7,40,Honest
Honest_102,Honest_85,40,Honest
Honest_103,Honest_35,40,Honest
Honest_104,Honest_70,40,Honest
Honest_105,Honest_23,40,Honest
Honest_106,Honest_60,40,Honest
Honest_107,Honest_128,40,Honest
Honest_108,Honest_30,40,Honest
Honest_109,Honest_59,40,Honest
Honest_110,Smart_15,40,Honest
Honest_111,Honest_75,40,Honest
Honest_112,Honest_62,40,Honest
Honest_113,Honest_49,40,Honest
Honest_114,Honest_8,40,Honest
Honest_115,Sybil_28,40,Honest
Honest_116,Honest_37,40,Honest
Honest_117,Smart_17,40,Honest
Honest_118,Honest_21,40,Honest
Honest_119,Honest_120,40,Honest
Honest_120,Smart_17,40,Honest
Honest_121,Smart_2,40,Honest
Honest_122,Honest_75,40,Honest
Honest_123,Honest_94,40,Honest
Honest_124,Honest_135,40,Honest
Honest_125,Honest_72,40,Honest
Honest_126,Honest_135,40,Honest
Honest_127,Honest_132,40,Honest
Honest_128,Honest_36,40,Honest
Honest_129,Sybil_5,40,Honest
Honest_130,Honest_129,40,Honest
Honest_131,Honest_64,40,Honest
Honest_132,Honest_57,40,Honest
Honest_133,Honest_112,40,Honest
Honest_134,Honest_10,40,Honest
Honest_135,Honest_114,40,Honest
Honest_136,Sybil_22,40,Honest
Honest_137,Sybil_34,40,Honest
Honest_139,Honest_88,40,Honest
Smart_0,Smart_14,40,SmartCollusion
Smart_1,Honest_73,40,SmartCollusion
Smart_2,Honest_93,40,SmartCollusion
Smart_3,Honest_84,40,SmartCollusion
Smart_4,Honest_122,40,SmartCollusion
Smart_5,Smart_4,40,SmartCollusion
Smart_6,Smart_3,40,SmartCollusion
Smart_7,Smart_16,40,SmartCollusion
Smart_8,Honest_103,40,SmartCollusion
Smart_9,Honest_78,40,SmartCollusion
Smart_10,Honest_132,40,SmartCollusion
Smart_12,Honest_119,40,SmartCollusion
Smart_13,Honest_65,40,SmartCollusion
Smart_14,Honest_4,40,SmartCollusion
Smart_15,Honest_129,40,SmartCollusion
Smart_16,Smart_9,40,SmartCollusion
Smart_17,Honest_8,40,SmartCollusion
Smart_18,Honest_14,40,SmartCollusion
Smart_19,Honest_75,40,SmartCollusion
Honest_0,Smart_17,41,Honest
Honest_1,Smart_7,41,Honest
Honest_2,Smart_15,41,Honest
Honest_3,Honest_137,41,Honest
Honest_4,Smart_18,41,Honest
Honest_5,Honest_69,41,Honest
Honest_6,Sybil_38,41,Honest
Honest_7,Honest_114,41,Honest
Honest_8,Honest_9,41,Honest
Honest_9,Honest_26,41,Honest
Honest_10,Smart_15,41,Honest
Honest_11,Honest_18,41,Honest
Honest_12,Honest_87,41,Honest
Honest_13,Honest_128,41,Honest
Honest_14,Honest_5,41,Honest
Honest_15,Honest_68,41,Honest
Honest_16,Honest_119,41,Honest
Honest_17,Honest_72,41,Honest
Honest_18,Honest_44,41,Honest
Honest_19,Sybil_13,41,Honest
Honest_20,Sybil_24,41,Honest
Honest_21,Honest_5,41,Honest
Honest_22,Honest_66,41,Honest
Honest_23,Honest_102,41,Honest
Honest_24,Honest_63,41,Honest
Honest_25,Sybil_2,41,Honest
Honest_26,Honest_17,41,Honest
Honest_27,Honest_56,41,Honest
Honest_28,Honest_23,41,Honest
Honest_29,Honest_74,41,Honest
Honest_30,Honest_0,41,Honest
Honest_31,Honest_29,41,Honest
Honest_32,Honest_115,41,Honest
Honest_33,Honest_23,41,Honest
Honest_34,Honest_8,41,Honest
Honest_35,Sybil_33,41,Honest
Honest_36,Honest_75,41,Honest
Honest_37,Honest_86,41,Honest
Honest_38,Honest_119,41,Honest
Honest_39,Honest_120,41,Honest
Honest_40,Honest_57,41,Honest
Honest_41,Honest_13,41,Honest
Honest_42,Honest_108,41,Honest
Honest_43,Sybil_32,41,Honest
Honest_44,Sybil_28,41,Honest
Honest_45,Honest_90,41,Honest
Honest_46,Smart_14,41,Honest
Honest_47,Honest_2,41,Honest
Honest_48,Honest_106,41,Honest
Honest_49,Sybil_10,41,Honest
Honest_50,Honest_58,41,Honest
Honest_51,Honest_89,41,Honest
Honest_52,Smart_2,41,Honest
Honest_53,Smart_5,41,Honest
Honest_54,Honest_41,41,Honest
Honest_55,Honest_64,41,Honest
Honest_56,Honest_110,41,Honest
Honest_57,Smart_16,41,Honest
Honest_58,Honest_118,41,Honest
Honest_59,Sybil_38,41,Honest
Honest_60,Honest_9,41,Honest
Honest_61,Honest_89,41,Honest
Honest_62,Honest_139,41,Honest
Honest_63,Sybil_23,41,Honest
Honest_64,Smart_10,41,Honest
Honest_65,Sybil_25,41,Honest
Honest_66,Smart_16,41,Honest
Honest_67,Honest_109,41,Honest
Honest_68,Sybil_28,41,Honest
Honest_69,Honest_116,41,Honest
Honest_70,Honest_136,41,Honest
Honest_71,Sybil_20,41,Honest
Honest_73,Honest_44,41,Honest
Honest_74,Sybil_16,41,Honest
Honest_75,Honest_134,41,Honest
Honest_76,Honest_65,41,Honest
Honest_77,Sybil_18,41,Honest
Honest_78,Honest_33,41,Honest
Honest_79,Sybil_8,41,Honest
Honest_80,Smart_7,41,Honest
Honest_81,Honest_82,41,Honest
Honest_82,Sybil_34,41,Honest
Honest_83,Honest_109,41,Honest
Honest_84,Honest_80,41,Honest
Honest_85,Sybil_2,41,Honest
Honest_86,Honest_85,41,Honest
Honest_87,Honest_70,41,Honest
Honest_88,Sybil_20,41,Honest
Honest_89,Honest_79,41,Honest
Honest_90,Honest_76,41,Honest
Honest_91,Honest_22,41,Honest
Honest_92,Honest_74,41,Honest
Honest_93,Honest_36,41,Honest
Honest_94,Honest_97,41,Honest
Honest_95,Sybil_1,41,Honest
Honest_96,Honest_82,41,Honest
Honest_97,Honest_40,41,Honest
Honest_98,Sybil_10,41,Honest
Honest_99,Honest_139,41,Honest
Honest_100,Honest_46,41,Honest
Honest_101,Honest_46,41,Honest
Honest_102,Sybil_17,41,Honest
Honest_103,Honest_98,41,Honest
Honest_104,Honest_50,41,Honest
Honest_105,Honest_12,41,Honest
Honest_106,Honest_56,41,Honest
Honest_107,Sybil_37,41,Honest
Honest_108,Honest_58,41,Honest
Honest_109,Sybil_18,41,Honest
Honest_110,Honest_91,41,Honest
Honest_111,Smart_10,41,Honest
Honest_112,Honest_107,41,Honest
Honest_113,Honest_80,41,Honest
Honest_114,Honest_0,41,Honest
Honest_115,Honest_110,41,Honest
Honest_116,Smart_12,41,Honest
Honest_117,Honest_51,41,Honest
Honest_118,Sybil_27,41,Honest
Honest_119,Smart_9,41,Honest
Honest_120,Sybil_8,41,Honest
Honest_121,Honest_132,41,Honest
Honest_122,Sybil_27,41,Honest
Honest_123,Smart_5,41,Honest
Honest_124,Honest_97,41,Honest
Honest_125,Smart_14,41,Honest
Honest_126,Honest_102,41,Honest
Honest_127,Honest_98,41,Honest
Honest_128,Honest_103,41,Honest
Honest_129,Smart_1,41,Honest
Honest_130,Honest_116,41,Honest
Honest_131,Honest_55,41,Honest
Honest_132,Honest_80,41,Honest
Honest_133,Honest_78,41,Honest
Honest_134,Honest_121,41,Honest
Honest_135,Honest_70,41,Honest
Honest_136,Honest_98,41,Honest
Honest_137,Honest_96,41,Honest
Honest_138,Honest_119,41,Honest
Honest_139,Honest_136,41,Honest
Smart_0,Smart_9,41,SmartCollusion
Smart_1,Honest_2,41,SmartCollusion
Smart_2,Honest_32,41,SmartCollusion
Smart_3,Honest_31,41,SmartCollusion
Smart_4,Honest_85,41,SmartCollusion
Smart_5,Smart_1,41,SmartCollusion
Smart_6,Smart_15,41,SmartCollusion
Smart_7,Smart_17,41,SmartCollusion
Smart_8,Honest_96,41,SmartCollusion
Smart_9,Smart_19,41,SmartCollusion
Smart_10,Honest_3,41,SmartCollusion
Smart_11,Smart_2,41,SmartCollusion
Smart_12,Smart_9,41,SmartCollusion
Smart_13,Smart_4,41,SmartCollusion
Smart_14,Smart_8,41,SmartCollusion
Smart_15,Honest_3,41,SmartCollusion
Smart_16,Honest_96,41,SmartCollusion
Smart_17,Honest_106,41,SmartCollusion
Smart_18,Honest_29,41,SmartCollusion
Smart_19,Honest_28,41,SmartCollusion
Honest_0,Honest_5,42,Honest
Honest_1,Sybil_10,42,Honest
Honest_2,Sybil_27,42,Honest
Honest_3,Sybil_33,42,Honest
Honest_4,Honest_23,42,Honest
Honest_5,Smart_3,42,Honest
Honest_6,Honest_19,42,Honest
Honest_7,Smart_7,42,Honest
Honest_8,Honest_51,42,Honest
Honest_9,Sybil_18,42,Honest
Honest_10,Honest_70,42,Honest
Honest_11,Honest_33,42,Honest
Honest_12,Honest_69,42,Honest
Honest_13,Honest_93,42,Honest
Honest_14,Sybil_14,42,Honest
Honest_15,Honest_97,42,Honest
Honest_16,Honest_30,42,Honest
Honest_17,Honest_61,42,Honest
Honest_18,Honest_121,42,Honest
Honest_19,Honest_125,42,Honest
Honest_20,Sybil_16,42,Honest
Honest_21,Honest_52,42,Honest
Honest_22,Honest_77,42,Honest
Honest_23,Smart_13,42,Honest
Honest_24,Sybil_13,42,Honest
Honest_25,Honest_60,42,Honest
Honest_26,Honest_84,42,Honest
Honest_27,Honest_15,42,Honest
Honest_28,Honest_138,42,Honest
Honest_29,Honest_113,42,Honest
Honest_30,Smart_12,42,Honest
Honest_31,Honest_52,42,Honest
Honest_32,Sybil_23,42,Honest
Honest_33,Honest_68,42,Honest
Honest_34,Honest_39,42,Honest
Honest_35,Sybil_31,42,Honest
Honest_36,Sybil_28,42,Honest
Honest_37,Honest_95,42,Honest
Honest_38,Honest_103,42,Honest
Honest_39,Honest_73,42,Honest
Honest_40,Honest_129,42,Honest
Honest_41,Honest_84,42,Honest
Honest_42,Honest_83,42,Honest
Honest_43,Honest_10,42,Honest
Honest_44,Honest_31,42,Honest
Honest_45,Sybil_34,42,Honest
Honest_46,Honest_69,42,Honest
Honest_47,Honest_60,42,Honest
Honest_48,Sybil_26,42,Honest
Honest_49,Honest_23,42,Honest
Honest_50,Honest_71,42,Honest
Honest_51,Honest_22,42,Honest
Honest_52,Honest_38,42,Honest
Honest_53,Honest_17,42,Honest
Honest_54,Honest_58,42,Honest
Honest_55,Honest_124,42,Honest
Honest_56,Honest_11,42,Honest
Honest_57,Smart_1,42,Honest
Honest_58,Sybil_26,42,Honest
Honest_59,Honest_101,42,Honest
Honest_60,Honest_69,42,Honest
Honest_61,Honest_38,42,Honest
Honest_62,Sybil_22,42,Honest
Honest_63,Honest_128,42,Honest
Honest_64,Honest_96,42,Honest
Honest_65,Honest_120,42,Honest
Honest_66,Honest_89,42,Honest
Honest_67,Honest_137,42,Honest
Honest_68,Honest_69,42,Honest
Honest_69,Honest_36,42,Honest
Honest_70,Honest_110,42,Honest
Honest_71,Honest_54,42,Honest
Honest_72,Honest_62,42,Honest
Honest_73,Honest_105,42,Honest
Honest_74,Honest_112,42,Honest
Honest_75,Honest_139,42,Honest
Honest_76,Honest_30,42,Honest
Honest_77,Honest_52,42,Honest
Honest_78,Honest_35,42,Honest
Honest_79,Smart_0,42,Honest
Honest_80,Honest_33,42,Honest
Honest_81,Honest_91,42,Honest
Honest_82,Honest_45,42,Honest
Honest_83,Honest_49,42,Honest
Honest_84,Honest_21,42,Honest
